Volume_Class 0 values,Estimateddensity_Class 0 values,Minimal_Class 0 values,Maximal_Class 0 values,Positivesurfacearea_Class 0 values,Negativesurfacearea_Class 0 values,Overallaveragevalue_Class 0 values,Positiveaveragevalue_Class 0 values,Negativeaveragevalue_Class 0 values,Overallvariance_Class 0 values,Positivevariance_Class 0 values,Negativevariance_Class 0 values,Balanceofcharges_Class 0 values,Product_Class 0 values,Molecularpolarityindex_Class 0 values,Nonpolarsurfacearea_Class 0 values,Polarsurfacearea_Class 0 values,Volume_Class 1 values,Estimateddensity_Class 1 values,Minimal_Class 1 values,Maximal_Class 1 values,Positivesurfacearea_Class 1 values,Negativesurfacearea_Class 1 values,Overallaveragevalue_Class 1 values,Positiveaveragevalue_Class 1 values,Negativeaveragevalue_Class 1 values,Overallvariance_Class 1 values,Positivevariance_Class 1 values,Negativevariance_Class 1 values,Balanceofcharges_Class 1 values,Product_Class 1 values,Molecularpolarityindex_Class 1 values,Nonpolarsurfacearea_Class 1 values,Polarsurfacearea_Class 1 values
3047.05372,1.627,-57.06604,33.84266,773.02567,631.49091,-0.0036562,0.02349378,-0.03689125,0.00103481,0.00021032,0.00082449,0.16193696,0.00016757,0.80321142,137.57,255.74,,,,,,,,,,,,,,,,,
3047.05372,1.627,-57.06604,33.84266,773.02567,631.49091,-0.0036562,0.02349378,-0.03689125,0.00103481,0.00021032,0.00082449,0.16193696,0.00016757,0.80321142,137.57,255.74,,,,,,,,,,,,,,,,,
3061.46463,1.6157,-62.17951,42.00097,888.19569,574.98757,0.0038396,0.02982839,-0.03630584,0.00093515,0.00024821,0.00068694,0.19497342,0.00018233,0.88093682,105.38,304.36,,,,,,,,,,,,,,,,,
2246.26069,1.6127,-72.81386,64.02898,744.13782,364.55996,0.00081842,0.0184835,-0.03523946,0.00122643,0.00036029,0.00086614,0.20746866,0.00025445,0.65288719,170.77,139.7,,,,,,,,,,,,,,,,,
2086.5739,1.6124,-58.64024,50.88839,525.72022,556.6843,-0.00280858,0.02887798,-0.03273265,0.0008444,0.000352,0.0004924,0.24308873,0.00020527,0.83975548,87.98,215.12,,,,,,,,,,,,,,,,,
2086.5739,1.6124,-58.64024,50.88839,525.72022,556.6843,-0.00280858,0.02887798,-0.03273265,0.0008444,0.000352,0.0004924,0.24308873,0.00020527,0.83975548,87.98,215.12,,,,,,,,,,,,,,,,,
2086.5739,1.6124,-58.64024,50.88839,525.72022,556.6843,-0.00280858,0.02887798,-0.03273265,0.0008444,0.000352,0.0004924,0.24308873,0.00020527,0.83975548,87.98,215.12,,,,,,,,,,,,,,,,,
2588.69381,1.6116,-38.56714,27.10267,754.68969,547.70794,0.00242067,0.01598309,-0.01626706,0.00031214,0.00011163,0.0002005,0.22973582,7.171e-05,0.43817152,213.05,151.66,,,,,,,,,,,,,,,,,
2588.69381,1.6116,-38.56714,27.10267,754.68969,547.70794,0.00242067,0.01598309,-0.01626706,0.00031214,0.00011163,0.0002005,0.22973582,7.171e-05,0.43817152,213.05,151.66,,,,,,,,,,,,,,,,,
2588.69381,1.6116,-38.56714,27.10267,754.68969,547.70794,0.00242067,0.01598309,-0.01626706,0.00031214,0.00011163,0.0002005,0.22973582,7.171e-05,0.43817152,213.05,151.66,,,,,,,,,,,,,,,,,
2548.12865,1.4001,-46.8202,23.38118,579.83572,641.08097,-0.00321391,0.01392511,-0.01871556,0.00031302,9.319e-05,0.00021983,0.20907694,6.544e-05,0.44736838,196.7,145.19,,,,,,,,,,,,,,,,,
3324.87117,1.4846,-57.90702,42.67812,848.56,683.35441,0.0004465,0.02953802,-0.03567809,0.00110558,0.00033952,0.00076606,0.21278783,0.00023525,0.87830121,127.15,301.83,,,,,,,,,,,,,,,,,
3324.87117,1.4846,-57.90702,42.67812,848.56,683.35441,0.0004465,0.02953802,-0.03567809,0.00110558,0.00033952,0.00076606,0.21278783,0.00023525,0.87830121,127.15,301.83,,,,,,,,,,,,,,,,,
1738.29773,1.5872,-52.66913,41.04105,466.22443,415.34477,0.00174881,0.02178107,-0.02073739,0.00074916,0.00023341,0.00051575,0.2144925,0.00016069,0.57931266,126.59,120.27,,,,,,,,,,,,,,,,,
1738.29773,1.5872,-52.66913,41.04105,466.22443,415.34477,0.00174881,0.02178107,-0.02073739,0.00074916,0.00023341,0.00051575,0.2144925,0.00016069,0.57931266,126.59,120.27,,,,,,,,,,,,,,,,,
3338.26699,1.5288,-50.18727,47.70734,772.85799,830.45807,-0.00108686,0.01830136,-0.01913032,0.00050516,0.00014986,0.0003553,0.20865295,0.0001054,0.50968907,239.53,209.44,,,,,,,,,,,,,,,,,
2442.89686,1.5383,-53.87284,45.4184,747.96111,470.60688,0.00227912,0.02850477,-0.03940274,0.00098751,0.00023545,0.00075206,0.18157971,0.00017931,0.89018044,89.41,251.83,,,,,,,,,,,,,,,,,
2820.27643,1.3844,-60.89983,30.92993,666.13626,667.86722,-0.00068986,0.01865494,-0.01998453,0.00071831,0.00015807,0.00056023,0.17163463,0.00012329,0.52574014,196.1,177.46,,,,,,,,,,,,,,,,,
2820.27643,1.3844,-60.89983,30.92993,666.13626,667.86722,-0.00068986,0.01865494,-0.01998453,0.00071831,0.00015807,0.00056023,0.17163463,0.00012329,0.52574014,196.1,177.46,,,,,,,,,,,,,,,,,
2382.02597,1.4175,-84.18889,92.28597,726.16627,470.92783,0.00231142,0.02659993,-0.03514122,0.00192116,0.0007617,0.00115946,0.2392837,0.0004597,0.8152532,146.92,188.3,,,,,,,,,,,,,,,,,
1615.81899,1.5063,-44.76757,48.60915,437.62741,404.47252,0.00169753,0.02378414,-0.02219953,0.00060041,0.0002924,0.00030801,0.24983094,0.00015,0.62648852,100.59,135.22,,,,,,,,,,,,,,,,,
1615.81899,1.5063,-44.76757,48.60915,437.62741,404.47252,0.00169753,0.02378414,-0.02219953,0.00060041,0.0002924,0.00030801,0.24983094,0.00015,0.62648852,100.59,135.22,,,,,,,,,,,,,,,,,
1615.81899,1.5063,-44.76757,48.60915,437.62741,404.47252,0.00169753,0.02378414,-0.02219953,0.00060041,0.0002924,0.00030801,0.24983094,0.00015,0.62648852,100.59,135.22,,,,,,,,,,,,,,,,,
1978.88577,1.6322,-52.18666,48.20103,611.75067,395.59957,0.00421791,0.02415602,-0.02661416,0.00084086,0.00027311,0.00056775,0.21930296,0.0001844,0.68358711,117.47,164.62,,,,,,,,,,,,,,,,,
1978.88577,1.6322,-52.18666,48.20103,611.75067,395.59957,0.00421791,0.02415602,-0.02661416,0.00084086,0.00027311,0.00056775,0.21930296,0.0001844,0.68358711,117.47,164.62,,,,,,,,,,,,,,,,,
2660.20616,1.5324,-56.26833,40.54565,691.71447,593.07792,-0.00148923,0.02298276,-0.03003122,0.00076819,0.00020951,0.00055868,0.19835022,0.00015237,0.71392947,130.13,229.65,,,,,,,,,,,,,,,,,
3766.32803,1.4653,-56.15512,60.61857,927.83968,886.43422,0.0006093,0.02479285,-0.02470386,0.00066968,0.00028617,0.00038352,0.24471735,0.00016388,0.67346462,201.53,306.51,,,,,,,,,,,,,,,,,
3766.32803,1.4653,-56.15512,60.61857,927.83968,886.43422,0.0006093,0.02479285,-0.02470386,0.00066968,0.00028617,0.00038352,0.24471735,0.00016388,0.67346462,201.53,306.51,,,,,,,,,,,,,,,,,
3136.18859,1.4272,-38.94938,52.33055,745.73154,794.90769,3.88e-05,0.02013663,-0.0188157,0.0004236,0.0001968,0.0002268,0.24874622,0.00010537,0.52939966,211.73,219.7,,,,,,,,,,,,,,,,,
3136.18859,1.4272,-38.94938,52.33055,745.73154,794.90769,3.88e-05,0.02013663,-0.0188157,0.0004236,0.0001968,0.0002268,0.24874622,0.00010537,0.52939966,211.73,219.7,,,,,,,,,,,,,,,,,
2755.66845,1.3354,-81.8662,55.2974,730.61324,639.19068,-0.00326906,0.0240013,-0.03443985,0.00117206,0.00019813,0.00097393,0.14046885,0.00016464,0.78565338,119.86,263.72,,,,,,,,,,,,,,,,,
3936.62054,1.5332,-61.98742,72.7162,1198.90597,640.24148,0.00669887,0.03099871,-0.03880461,0.00098473,0.00033235,0.00065239,0.22359317,0.00022018,0.91746137,106.79,408.22,,,,,,,,,,,,,,,,,
3936.62054,1.5332,-61.98742,72.7162,1198.90597,640.24148,0.00669887,0.03099871,-0.03880461,0.00098473,0.00033235,0.00065239,0.22359317,0.00022018,0.91746137,106.79,408.22,,,,,,,,,,,,,,,,,
1942.49702,1.5186,-51.25551,50.51867,472.40864,512.99592,-8.661e-05,0.02344672,-0.02175803,0.00064337,0.00028092,0.00036246,0.24598412,0.00015826,0.61409554,118.46,157.48,,,,,,,,,,,,,,,,,
1942.49702,1.5186,-51.25551,50.51867,472.40864,512.99592,-8.661e-05,0.02344672,-0.02175803,0.00064337,0.00028092,0.00036246,0.24598412,0.00015826,0.61409554,118.46,157.48,,,,,,,,,,,,,,,,,
1942.49702,1.5186,-51.25551,50.51867,472.40864,512.99592,-8.661e-05,0.02344672,-0.02175803,0.00064337,0.00028092,0.00036246,0.24598412,0.00015826,0.61409554,118.46,157.48,,,,,,,,,,,,,,,,,
1942.49702,1.5186,-51.25551,50.51867,472.40864,512.99592,-8.661e-05,0.02344672,-0.02175803,0.00064337,0.00028092,0.00036246,0.24598412,0.00015826,0.61409554,118.46,157.48,,,,,,,,,,,,,,,,,
2659.61312,1.5226,-55.84371,60.94935,775.27798,493.56599,0.00432108,0.03187917,-0.03896632,0.00098814,0.00027515,0.00071299,0.20091832,0.00019854,0.94249325,82.07,273.24,,,,,,,,,,,,,,,,,
2659.61312,1.5226,-55.84371,60.94935,775.27798,493.56599,0.00432108,0.03187917,-0.03896632,0.00098814,0.00027515,0.00071299,0.20091832,0.00019854,0.94249325,82.07,273.24,,,,,,,,,,,,,,,,,
2659.61312,1.5226,-55.84371,60.94935,775.27798,493.56599,0.00432108,0.03187917,-0.03896632,0.00098814,0.00027515,0.00071299,0.20091832,0.00019854,0.94249325,82.07,273.24,,,,,,,,,,,,,,,,,
1715.53579,1.4908,-63.56924,66.04497,412.55492,454.90716,-0.00043783,0.03326639,-0.03100416,0.00130713,0.00063792,0.00066921,0.24985671,0.00032659,0.87294252,79.32,163.6,,,,,,,,,,,,,,,,,
1715.53579,1.4908,-63.56924,66.04497,412.55492,454.90716,-0.00043783,0.03326639,-0.03100416,0.00130713,0.00063792,0.00066921,0.24985671,0.00032659,0.87294252,79.32,163.6,,,,,,,,,,,,,,,,,
2630.15964,1.4477,-75.69937,53.03707,813.9121,425.19212,0.00071065,0.02130644,-0.03871426,0.00163981,0.00022808,0.00141173,0.11974288,0.00019636,0.74232223,148.75,198.23,,,,,,,,,,,,,,,,,
4010.68234,1.4712,-65.44609,69.3434,971.03682,783.22734,0.00404316,0.03211233,-0.0307567,0.0012119,0.00051661,0.00069529,0.24456532,0.00029639,0.85735123,157.46,333.78,,,,,,,,,,,,,,,,,
2592.43809,1.5491,-62.01816,63.6779,643.1878,620.09161,-6.114e-05,0.02234273,-0.02329948,0.00096458,0.00041287,0.00055171,0.24482087,0.00023615,0.6207559,169.55,184.21,,,,,,,,,,,,,,,,,
2592.43809,1.5491,-62.01816,63.6779,643.1878,620.09161,-6.114e-05,0.02234273,-0.02329948,0.00096458,0.00041287,0.00055171,0.24482087,0.00023615,0.6207559,169.55,184.21,,,,,,,,,,,,,,,,,
2836.2759,1.3923,-52.86415,56.56186,817.24359,550.9385,0.00495179,0.02681959,-0.02748617,0.00081583,0.00032262,0.00049321,0.2390683,0.00019504,0.73710217,128.26,254.87,,,,,,,,,,,,,,,,,
3184.33744,1.4936,-42.65859,43.23549,816.27197,677.54061,0.00066905,0.02078288,-0.02356323,0.00046387,0.00018677,0.0002771,0.24052037,0.00011157,0.59984637,168.59,249.72,,,,,,,,,,,,,,,,,
3184.33744,1.4936,-42.65859,43.23549,816.27197,677.54061,0.00066905,0.02078288,-0.02356323,0.00046387,0.00018677,0.0002771,0.24052037,0.00011157,0.59984637,168.59,249.72,,,,,,,,,,,,,,,,,
2552.45371,1.5906,-43.82493,31.37322,543.89323,726.074,-0.00357362,0.02097409,-0.02196201,0.00044388,0.00014057,0.00030332,0.21639309,9.605e-05,0.58610359,153.86,201.76,,,,,,,,,,,,,,,,,
3173.88134,1.4843,-46.48218,51.48606,800.86721,776.22041,0.00012467,0.01972758,-0.02010069,0.00051217,0.00020218,0.00030999,0.23892313,0.00012237,0.54181183,215.46,226.17,,,,,,,,,,,,,,,,,
3173.88134,1.4843,-46.48218,51.48606,800.86721,776.22041,0.00012467,0.01972758,-0.02010069,0.00051217,0.00020218,0.00030999,0.23892313,0.00012237,0.54181183,215.46,226.17,,,,,,,,,,,,,,,,,
3173.88134,1.4843,-46.48218,51.48606,800.86721,776.22041,0.00012467,0.01972758,-0.02010069,0.00051217,0.00020218,0.00030999,0.23892313,0.00012237,0.54181183,215.46,226.17,,,,,,,,,,,,,,,,,
2939.81836,1.5149,-53.78682,63.03936,680.63184,764.54133,-0.00051467,0.02645959,-0.02452847,0.00071348,0.0003454,0.00036808,0.24974722,0.00017819,0.69220234,148.88,255.81,,,,,,,,,,,,,,,,,
3105.19797,1.4378,-38.97153,39.99964,799.34417,675.02824,0.0005097,0.01825343,-0.02050179,0.00031859,0.00012474,0.00019385,0.23823866,7.59e-05,0.52471232,179.22,233.64,,,,,,,,,,,,,,,,,
2627.98882,1.5324,-46.3671,52.52066,773.21994,519.464,0.00308013,0.02111737,-0.02376823,0.00068432,0.00022758,0.00045674,0.22196562,0.0001519,0.60361974,171.25,190.74,,,,,,,,,,,,,,,,,
2436.80468,1.4961,-51.82591,55.24848,653.55344,521.48447,0.00062556,0.02347606,-0.02801196,0.00054647,0.00017269,0.00037379,0.21614447,0.00011812,0.69359373,99.0,230.04,,,,,,,,,,,,,,,,,
3289.87037,1.6873,-79.55835,57.59213,989.21708,637.89929,0.00466555,0.03062136,-0.0355852,0.00153336,0.00040688,0.00112649,0.19493948,0.00029891,0.88620388,154.49,301.14,,,,,,,,,,,,,,,,,
3289.87037,1.6873,-79.55835,57.59213,989.21708,637.89929,0.00466555,0.03062136,-0.0355852,0.00153336,0.00040688,0.00112649,0.19493948,0.00029891,0.88620388,154.49,301.14,,,,,,,,,,,,,,,,,
3289.87037,1.6873,-79.55835,57.59213,989.21708,637.89929,0.00466555,0.03062136,-0.0355852,0.00153336,0.00040688,0.00112649,0.19493948,0.00029891,0.88620388,154.49,301.14,,,,,,,,,,,,,,,,,
3289.87037,1.6873,-79.55835,57.59213,989.21708,637.89929,0.00466555,0.03062136,-0.0355852,0.00153336,0.00040688,0.00112649,0.19493948,0.00029891,0.88620388,154.49,301.14,,,,,,,,,,,,,,,,,
2865.34466,1.6497,-58.0039,39.94091,737.13234,665.03393,-0.00054388,0.02215199,-0.02570028,0.00069168,0.0001979,0.00049378,0.2042519,0.00014128,0.64858084,160.01,232.64,,,,,,,,,,,,,,,,,
2865.34466,1.6497,-58.0039,39.94091,737.13234,665.03393,-0.00054388,0.02215199,-0.02570028,0.00069168,0.0001979,0.00049378,0.2042519,0.00014128,0.64858084,160.01,232.64,,,,,,,,,,,,,,,,,
1844.48938,1.4901,-53.42795,46.88958,540.65086,403.85984,0.00239428,0.02678039,-0.03025163,0.00098214,0.00038769,0.00059445,0.23892103,0.00023465,0.76912014,98.45,166.04,,,,,,,,,,,,,,,,,
